2224<|>https://filebox.ece.vt.edu/~jiasenlu/codeRelease/co_atten/data_file/vqa_data_prepro.json<|>here<|>The pre-trained model can be download here https://filebox.ece.vt.edu/~jiasenlu/codeRelease/co_atten/model/ , if you use the vqa train https://filebox.ece.vt.edu/~jiasenlu/codeRelease/co_atten/model/vqa_model/model_alternating_train_vgg.t7  model, you should use the corresponding json file form here https://filebox.ece.vt.edu/~jiasenlu/codeRelease/co_atten/data_file/vqa_data_prepro.json<|>301<|>389<|>296<|>300<|>2224<|>dataset_direct_link
2252<|>http://conll.cemantix.org/2012/data.html<|>here<|>Download the CoNLL training data from here http://conll.cemantix.org/2012/data.html .<|>43<|>83<|>38<|>42<|>2252<|>dataset_landing_page
2264<|>http://www.opentracker.net/article/definitions-big-data<|>many<|>There is no formal definition of Big Data – though many http://www.opentracker.net/article/definitions-big-data  have tried. Most of them agree that it is more than 'large data', more than just its size.<|>56<|>111<|>51<|>55<|>2264<|>other
2270<|>https://github.com/petteriTeikari/vesselNN_dataset/tree/4daf46cee49f411b759f04ff92b92dd1dbbc25b4/experiments/VD2D_tanh<|>dataset repository<|>dataset_forVD2D3D.spec https://github.com/petteriTeikari/vesselNN/blob/master/configs/ZNN_configs/datasetPaths/dataset_forVD2D.spec  defines path for image/label files of your dataset. For example images 1-12 refer to the images from the microscope, 13-24 refer to the output images from the VD2D part of the recursive "two-stage" approach of ZNN. The outputs of the VD2D part are provided in the dataset repository https://github.com/petteriTeikari/vesselNN_dataset/tree/4daf46cee49f411b759f04ff92b92dd1dbbc25b4/experiments/VD2D_tanh , and can be used for re-training of the VD2D3D stage, or if you may you can obtain new VD2D outputs for your dataset if you wish.<|>416<|>534<|>397<|>415<|>2270<|>dataset_landing_page
2270<|>https://github.com/petteriTeikari/vesselNN/blob/master/configs/ZNN_configs/datasetPaths/dataset_forVD2D.spec<|>dataset_forVD2D3D.spec<|>dataset_forVD2D3D.spec https://github.com/petteriTeikari/vesselNN/blob/master/configs/ZNN_configs/datasetPaths/dataset_forVD2D.spec  defines path for image/label files of your dataset. For example images 1-12 refer to the images from the microscope, 13-24 refer to the output images from the VD2D part of the recursive "two-stage" approach of ZNN. The outputs of the VD2D part are provided in the dataset repository https://github.com/petteriTeikari/vesselNN_dataset/tree/4daf46cee49f411b759f04ff92b92dd1dbbc25b4/experiments/VD2D_tanh , and can be used for re-training of the VD2D3D stage, or if you may you can obtain new VD2D outputs for your dataset if you wish.<|>23<|>131<|>0<|>22<|>2270<|>dataset_landing_page
2282<|>https://github.com/deepmind/rc-data<|>https://github.com/deepmind/rc-data<|>The original datasets can be downloaded from https://github.com/deepmind/rc-data https://github.com/deepmind/rc-data  or http://cs.nyu.edu/~kcho/DMQA/ http://cs.nyu.edu/~kcho/DMQA/ . Our processed ones are just simply concatenation of all data instances and keeping document, question and answer only for our inputs.<|>81<|>116<|>45<|>80<|>2282<|>dataset_landing_page
2285<|>https://github.com/harvardnlp/BSO/tree/master/data_prep<|>data_prep/<|>First prepare the data as in data_prep/ https://github.com/harvardnlp/BSO/tree/master/data_prep .<|>40<|>95<|>29<|>39<|>2285<|>dataset_landing_page
2334<|>http://alt.qcri.org/semeval2016/task6/data/uploads/eval_semeval16_task6_v2.zip<|>here<|>Download the official SemEval evaluation materials from here http://alt.qcri.org/semeval2016/task6/data/uploads/eval_semeval16_task6_v2.zip  and put the file  in the  directory.<|>61<|>139<|>56<|>60<|>2334<|>dataset_direct_link
2346<|>https://github.com/tensorpack/dataflow<|><|>Squeeze the best data loading performance of Python with https://github.com/tensorpack/dataflow .<|>57<|>95<|>0<|>0<|>2346<|>software
2346<|>https://tensorpack.readthedocs.io/tutorial/philosophy/dataflow.html#alternative-data-loading-solutions<|>does not<|>Symbolic programming (e.g. ) does not https://tensorpack.readthedocs.io/tutorial/philosophy/dataflow.html#alternative-data-loading-solutions  offer the data processing flexibility needed in research. Tensorpack squeezes the most performance out of  with various autoparallelization strategies.<|>38<|>140<|>29<|>37<|>2346<|>other
2354<|>http://cirl.lcsr.jhu.edu/research/hmm/datasets/jigsaws_release/<|>here<|>The JIGSAWS dataset is available here http://cirl.lcsr.jhu.edu/research/hmm/datasets/jigsaws_release/ . After registering, an automated system will send you a download link. To run this code, you'll need to download the Suturing Kinematics data.<|>38<|>101<|>33<|>37<|>2354<|>dataset_landing_page
2361<|>https://ethereum.org/en/developers/docs/data-structures-and-encoding/rlp<|>Recursive Length Prefix<|>| Command | Description | | :--------: | ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- | |  | Our main Ethereum CLI client. It is the entry point into the Ethereum network (main-, test- or private net), capable of running as a full node (default), archive node (retaining all historical state) or a light node (retrieving data live). It can be used by other processes as a gateway into the Ethereum network via JSON RPC endpoints exposed on top of HTTP, WebSocket and/or IPC transports.  and the CLI page https://geth.ethereum.org/docs/fundamentals/command-line-options  for command line options. | |  | Stand-alone signing tool, which can be used as a backend signer for . | |  | Utilities to interact with nodes on the networking layer, without running a full blockchain. | |  | Source code generator to convert Ethereum contract definitions into easy-to-use, compile-time type-safe Go packages. It operates on plain Ethereum contract ABIs https://docs.soliditylang.org/en/develop/abi-spec.html  with expanded functionality if the contract bytecode is also available. However, it also accepts Solidity source files, making development much more streamlined. Please see our Native DApps https://geth.ethereum.org/docs/developers/dapp-developer/native-bindings  page for details. | |  | Stripped down version of our Ethereum client implementation that only takes part in the network node discovery protocol, but does not run any of the higher level application protocols. It can be used as a lightweight bootstrap node to aid in finding peers in private networks. | |  | Developer utility version of the EVM (Ethereum Virtual Machine) that is capable of running bytecode snippets within a configurable environment and execution mode. Its purpose is to allow isolated, fine-grained debugging of EVM opcodes (e.g. ). | |  | Developer utility tool to convert binary RLP ( Recursive Length Prefix https://ethereum.org/en/developers/docs/data-structures-and-encoding/rlp ) dumps (data encoding used by the Ethereum protocol both network as well as consensus wise) to user-friendlier hierarchical representation (e.g. ). |<|>2362<|>2434<|>2338<|>2361<|>2361<|>other
2370<|>http://buckeyecorpus.osu.edu/<|>buckeyecorpus.osu.edu<|>Buckeye corpus: buckeyecorpus.osu.edu http://buckeyecorpus.osu.edu/<|>38<|>67<|>16<|>37<|>2370<|>dataset_landing_page
2404<|>http://conda.pydata.org/miniconda.html<|>Install<|>Install http://conda.pydata.org/miniconda.html<|>8<|>46<|>0<|>7<|>155<|>software
2405<|>https://papers.nips.cc/paper/5071-translating-embeddings-for-modeling-multi-relational-data<|>TransE<|>The program also provides the implementation of the embedding model TransE https://papers.nips.cc/paper/5071-translating-embeddings-for-modeling-multi-relational-data . See an overview of embedding models of entities and relationships for knowledge base completion at HERE https://arxiv.org/pdf/1703.08098.pdf .<|>75<|>166<|>68<|>74<|>2405<|>other
2414<|>https://github.com/antlr/codebuff/tree/master/corpus/java/training/guava<|>guava corpus<|>guava corpus https://github.com/antlr/codebuff/tree/master/corpus/java/training/guava  and java grammar https://github.com/antlr/codebuff/blob/master/grammars/org/antlr/codebuff/Java.g4<|>13<|>85<|>0<|>12<|>2414<|>software
2414<|>https://github.com/antlr/codebuff/tree/master/corpus/java/training/guava<|>guava corpus<|>guava corpus https://github.com/antlr/codebuff/tree/master/corpus/java/training/guava  and java8 grammar https://github.com/antlr/codebuff/blob/master/grammars/org/antlr/codebuff/Java8.g4<|>13<|>85<|>0<|>12<|>2414<|>software
2414<|>https://github.com/antlr/codebuff/tree/master/corpus<|>corpora<|>All input is completed squeezed of whitespace/newlines so only the output really matters when examining CodeBuff output. You can check out the output https://github.com/antlr/codebuff/tree/master/output  dir for leave-one-out formatting of the various corpora https://github.com/antlr/codebuff/tree/master/corpus . But, here are some sample formatting results.<|>260<|>312<|>252<|>259<|>2414<|>software
2414<|>https://github.com/antlr/codebuff/tree/master/corpus/antlr4/training<|>antlr corpus<|>antlr corpus https://github.com/antlr/codebuff/tree/master/corpus/antlr4/training  and antlr parser grammar https://github.com/antlr/codebuff/blob/master/grammars/org/antlr/codebuff/ANTLRv4Parser.g4 , antlr lexer grammar https://github.com/antlr/codebuff/blob/master/grammars/org/antlr/codebuff/ANTLRv4Lexer.g4<|>13<|>81<|>0<|>12<|>2414<|>software
2449<|>https://fasttext.cc/docs/en/dataset.html#content<|>YFCC100M data<|>The preprocessed YFCC100M data https://fasttext.cc/docs/en/dataset.html#content  used in [2].<|>31<|>79<|>17<|>30<|>2449<|>dataset_landing_page
2456<|>https://github.com/numenta/NAB/tree/master/data<|>data readme<|>The majority of the data is real-world from a variety of sources such as AWS server metrics, Twitter volume, advertisement clicking metrics, traffic data, and more. All data is included in the repository, with more details in the data readme https://github.com/numenta/NAB/tree/master/data . Please contact us at nab@numenta.org mailto:nab@numenta.org  if you have similar data (ideally with known anomalies) that you would like to see incorporated into NAB.<|>242<|>289<|>230<|>241<|>2456<|>dataset_landing_page
2468<|>https://star-datasets.github.io/vector/<|>Dataset<|>Gao, L., Liang, Y., Yang, J., Wu, S., Wang, C., Chen, J., Kneip, L., , IEEE Robotics and Automation Letters (RA-L), 7(3):8217-8224, 2022. PDF https://arxiv.org/abs/2207.01404 , Dataset https://star-datasets.github.io/vector/ , MPL Calibration Toolbox https://github.com/mgaoling/mpl_calibration_toolbox , MPL Dataset Toolbox https://github.com/mgaoling/mpl_dataset_toolbox .<|>185<|>224<|>177<|>184<|>2468<|>dataset_landing_page
2468<|>https://github.com/mgaoling/mpl_dataset_toolbox<|>MPL Dataset Toolbox<|>Gao, L., Liang, Y., Yang, J., Wu, S., Wang, C., Chen, J., Kneip, L., , IEEE Robotics and Automation Letters (RA-L), 7(3):8217-8224, 2022. PDF https://arxiv.org/abs/2207.01404 , Dataset https://star-datasets.github.io/vector/ , MPL Calibration Toolbox https://github.com/mgaoling/mpl_calibration_toolbox , MPL Dataset Toolbox https://github.com/mgaoling/mpl_dataset_toolbox .<|>325<|>372<|>305<|>324<|>2468<|>software
2468<|>https://github.com/mgaoling/mpl_dataset_toolbox<|>events_bag2h5<|>events_bag2h5 https://github.com/mgaoling/mpl_dataset_toolbox  Python code to convert event data from ROSbags to HDF5.<|>14<|>61<|>0<|>13<|>2468<|>software
2468<|>http://www.garrickorchard.com/datasets/n-mnist<|>Neuromorphic-MNIST (N-MNIST) dataset<|>Neuromorphic-MNIST (N-MNIST) dataset http://www.garrickorchard.com/datasets/n-mnist  is a spiking version of the original frame-based MNIST dataset (of handwritten digits). YouTube https://youtu.be/6qK97qM5aB4<|>37<|>83<|>0<|>36<|>2468<|>dataset_landing_page
2468<|>http://www.prophesee.ai/dataset-n-cars/<|>N-CARS Dataset<|>N-CARS Dataset http://www.prophesee.ai/dataset-n-cars/ : A large real-world event-based dataset for car classification. Sironi et al., CVPR 2018 #Sironi18cvpr .<|>15<|>54<|>0<|>14<|>2468<|>dataset_landing_page
2468<|>http://www.garrickorchard.com/datasets/n-caltech101<|>The Neuromorphic-Caltech101 (N-Caltech101) dataset<|>The Neuromorphic-Caltech101 (N-Caltech101) dataset http://www.garrickorchard.com/datasets/n-caltech101  is a spiking version of the original frame-based Caltech101 dataset. YouTube https://youtu.be/dxit9Ce5f_E<|>51<|>102<|>0<|>50<|>2468<|>dataset_landing_page
2468<|>https://github.com/prophesee-ai/prophesee-automotive-dataset-toolbox<|>Code<|>de Tournemire, P., Nitti, D., Perot, E., Migliore, D., Sironi, A., , arXiv, 2020. Code https://github.com/prophesee-ai/prophesee-automotive-dataset-toolbox , News https://www.prophesee.ai/2020/01/24/prophesee-gen1-automotive-detection-dataset/<|>87<|>155<|>82<|>86<|>2468<|>dataset_landing_page
2468<|>https://github.com/prophesee-ai/prophesee-automotive-dataset-toolbox<|>Code<|>Prophesee automotive dataset toolbox, Code https://github.com/prophesee-ai/prophesee-automotive-dataset-toolbox<|>43<|>111<|>38<|>42<|>2468<|>dataset_landing_page
2468<|>https://visibilitydataset.github.io/<|>ViViD++: Vision for Visibility Dataset<|>Lee, A. J., Cho, Y., Shin, Y., Kim, A., Myung, H., ViViD++: Vision for Visibility Dataset https://visibilitydataset.github.io/ , IEEE Robotics and Automation Letters (RA-L), 2022. Dataset https://visibilitydataset.github.io/<|>90<|>126<|>51<|>89<|>2468<|>dataset_landing_page
2468<|>https://visibilitydataset.github.io/<|>Dataset<|>Lee, A. J., Cho, Y., Shin, Y., Kim, A., Myung, H., ViViD++: Vision for Visibility Dataset https://visibilitydataset.github.io/ , IEEE Robotics and Automation Letters (RA-L), 2022. Dataset https://visibilitydataset.github.io/<|>188<|>224<|>180<|>187<|>2468<|>dataset_landing_page
2468<|>https://github.com/wl082013/ESIM_dataset<|>Dataset<|>Wang, L., Kim, T.-K., Yoon, K.-J., , IEEE Conf. Computer Vision and Pattern Recognition (CVPR), 2020. PDF https://arxiv.org/pdf/2003.07640 , YouTube https://youtu.be/OShS_MwHecs , Dataset https://github.com/wl082013/ESIM_dataset<|>188<|>228<|>180<|>187<|>2468<|>dataset_landing_page
2468<|>https://datasets.hds.utc.fr/share/er2aA4R0QMJzMyO<|>Dataset<|>Brebion, V., Moreau, J., Davoine, F., , IEEE Trans. Intell. Transp. Syst. (T-ITS), 2021. PDF https://arxiv.org/pdf/2112.10591.pdf , Code https://github.com/vbrebion/rt_of_low_high_res_event_cameras , Dataset https://datasets.hds.utc.fr/share/er2aA4R0QMJzMyO , YouTube https://youtube.com/playlist?list=PLLL0eWAd6OXBRXli-tB1NREdhBElAxisD .<|>208<|>257<|>200<|>207<|>2468<|>dataset_landing_page
2468<|>https://sites.google.com/view/davis-driving-dataset-2020/home<|>Dataset<|>Hu, Y., Binas, J., Neil, D., Liu, S.-C., Delbruck, T., , IEEE Intelligent Transportation Systems Conf. (ITSC), 2020. Dataset https://sites.google.com/view/davis-driving-dataset-2020/home , More datasets http://sensors.ini.uzh.ch/databases.html<|>125<|>186<|>117<|>124<|>2468<|>dataset_landing_page
2468<|>http://sensors.ini.uzh.ch/databases.html<|>More datasets<|>Hu, Y., Binas, J., Neil, D., Liu, S.-C., Delbruck, T., , IEEE Intelligent Transportation Systems Conf. (ITSC), 2020. Dataset https://sites.google.com/view/davis-driving-dataset-2020/home , More datasets http://sensors.ini.uzh.ch/databases.html<|>203<|>243<|>189<|>202<|>2468<|>dataset_landing_page
2468<|>http://sensors.ini.uzh.ch/databases.html<|>Dataset<|>Binas, J., Neil, D., Liu, S.-C., Delbruck, T.,  Int. Conf. Machine Learning, Workshop on Machine Learning for Autonomous Vehicles, 2017. Dataset http://sensors.ini.uzh.ch/databases.html<|>145<|>185<|>137<|>144<|>2468<|>dataset_landing_page
2468<|>http://sensors.ini.uzh.ch/databases.html<|>Datasets from the Sensors group at INI<|>Datasets from the Sensors group at INI http://sensors.ini.uzh.ch/databases.html  (Institute of Neuroinformatics), Zurich:<|>39<|>79<|>0<|>38<|>2468<|>dataset_landing_page
2468<|>https://sites.google.com/a/udayton.edu/issl/software/dataset<|>Dataset<|>Baldwin R.W., Almatrafi M., Asari V., Hirakawa K., , IEEE Conf. Computer Vision and Pattern Recognition (CVPR), 2020. PDF https://arxiv.org/abs/2003.08282 , Dataset https://sites.google.com/a/udayton.edu/issl/software/dataset<|>165<|>225<|>157<|>164<|>2468<|>dataset_landing_page
2468<|>https://sites.google.com/a/udayton.edu/issl/software/dataset<|>DVSNOISE20<|>DVSNOISE20 https://sites.google.com/a/udayton.edu/issl/software/dataset  associated to the paper Event Probability Mask (EPM) and Event Denoising Convolutional Neural Network (EDnCNN) for Neuromorphic Cameras #Baldwin20cvpr .<|>11<|>71<|>0<|>10<|>2468<|>dataset_landing_page
2468<|>https://sites.google.com/a/udayton.edu/issl/software/dataset?authuser=0<|>Dataset<|>Almatrafi, M., Baldwin, R., Aizawa, K., Hirakawa, K., , IEEE Trans. Pattern Anal. Machine Intell. (TPAMI), 2020. PDF https://arxiv.org/pdf/2003.12680 , Dataset https://sites.google.com/a/udayton.edu/issl/software/dataset?authuser=0<|>160<|>231<|>152<|>159<|>2468<|>dataset_landing_page
2468<|>https://sites.google.com/a/udayton.edu/issl/software/dataset?authuser=0<|>DVSMOTION20 Dataset<|>Almatrafi et al. PAMI 2020 #Almatrafi20arxiv : . DVSMOTION20 Dataset https://sites.google.com/a/udayton.edu/issl/software/dataset?authuser=0<|>69<|>140<|>49<|>68<|>2468<|>dataset_landing_page
2468<|>http://sar-lab.net/event-based-vehicle-detection-and-tracking-dataset/<|>dataset<|>El Shair, Z., Rawashdeh, S.A., , Journal of Imaging, 2022. PDF https://www.mdpi.com/2313-433X/8/8/210/pdf , dataset http://sar-lab.net/event-based-vehicle-detection-and-tracking-dataset/ .<|>116<|>186<|>108<|>115<|>2468<|>dataset_landing_page
2468<|>https://www.prophesee.ai/2020/11/24/automotive-megapixel-event-based-dataset/<|>1Mpx Detection Dataset<|>Perot, E., de Tournemire, P., Nitti, D., Masci, J., Sironi, A., 1Mpx Detection Dataset https://www.prophesee.ai/2020/11/24/automotive-megapixel-event-based-dataset/ : Learning to Detect Objects with a 1 Megapixel Event Camera. NeurIPS 2020 #Perot20nips .<|>87<|>164<|>64<|>86<|>2468<|>other
2468<|>https://sites.google.com/view/dnd21/datasets?authuser=0<|>DND21 DeNoising Dynamic vision sensors dataset<|>DND21 DeNoising Dynamic vision sensors dataset https://sites.google.com/view/dnd21/datasets?authuser=0  associated to the paper Low Cost and Latency Event Camera Background Activity Denoising #GuoDelbruck22pami<|>47<|>102<|>0<|>46<|>2468<|>dataset_landing_page
2468<|>https://n-rod-dataset.github.io/home/<|>Project page<|>Cannici, M., Plizzari, C., Planamente, M., Ciccone, M., Bottino, A., Caputo, B., Matteucci, M., , IEEE Conf. Computer Vision and Pattern Recognition Workshops (CVPRW), 2021. Project page https://n-rod-dataset.github.io/home/ , YouTube https://youtu.be/IOZl8MxrfpQ , Poster https://tub-rip.github.io/eventvision2021/slides/CVPRW21_NROD_poster.pdf .<|>187<|>224<|>174<|>186<|>2468<|>dataset_landing_page
2468<|>https://www.prophesee.ai/2020/01/24/prophesee-gen1-automotive-detection-dataset/<|>News<|>de Tournemire, P., Nitti, D., Perot, E., Migliore, D., Sironi, A., , arXiv, 2020. Code https://github.com/prophesee-ai/prophesee-automotive-dataset-toolbox , News https://www.prophesee.ai/2020/01/24/prophesee-gen1-automotive-detection-dataset/<|>163<|>243<|>158<|>162<|>2468<|>dataset_landing_page
2468<|>http://wp.doc.ic.ac.uk/pb2114/datasets/<|>Four sequences<|>Bardow et al., CVPR2016 #Bardow16cvpr , Four sequences http://wp.doc.ic.ac.uk/pb2114/datasets/<|>55<|>94<|>40<|>54<|>2468<|>dataset_landing_page
2468<|>http://wp.doc.ic.ac.uk/pb2114/datasets/<|>Dataset: 4 sequences<|>Bardow, P. A., Davison, A. J., Leutenegger, S., , IEEE Conf. Computer Vision and Pattern Recognition (CVPR), 2016. YouTube https://youtu.be/1zqJpiheaaI , YouTube 2 https://youtu.be/CASsIFuPxmc , Dataset: 4 sequences http://wp.doc.ic.ac.uk/pb2114/datasets/<|>216<|>255<|>195<|>215<|>2468<|>dataset_landing_page
2468<|>http://rpg.ifi.uzh.ch/davis_data.html<|>Dataset<|>E. Mueggler, H. Rebecq, G. Gallego, T. Delbruck, D. Scaramuzza,  Int. J. Robotics Research, 36:2, pp. 142-149, 2017. PDF https://arxiv.org/pdf/1610.08336.pdf , PDF IJRR http://dx.doi.org/10.1177/0278364917691115 , YouTube https://youtu.be/bVVBTQ7l36I , Dataset http://rpg.ifi.uzh.ch/davis_data.html .<|>261<|>298<|>253<|>260<|>2468<|>dataset_landing_page
2468<|>https://zhangjiqing.com/dataset/<|>dataset<|>Zhang, J., Yang, X., Fu, Y., Wei, X., Yin, B., Dong, B., , IEEE Int. Conf. Computer Vision (ICCV), 2021. Project https://zhangjiqing.com/publication/iccv21_fe108_tracking/ , PDF https://arxiv.org/abs/2109.09052 , code https://github.com/Jee-King/ICCV2021_Event_Frame_Tracking , dataset https://zhangjiqing.com/dataset/ .<|>286<|>318<|>278<|>285<|>2468<|>dataset_landing_page
2485<|>http://www.nature.com/articles/sdata201555#data-records<|>http://www.nature.com/articles/sdata201555#data-records<|>is the name of a file where the weighted spatial tessellation is stored. The format of the  file must be the following: . Latitude and longitude are float numbers indicating the geographic position of a location and relevance is an integer indicating the importance of the location (e.g., the number of residents in the locations or the number of calls made in that location during a given period). We provide you an example of spatial tessellation in the Italian regione of Trentino, stored in the file . This spatial tessellation is released under a Open Data Commons Open Database License (ODbL) and it is obtained from the publicly available dataset described in this paper http://www.nature.com/articles/sdata201555#data-records http://www.nature.com/articles/sdata201555#data-records .<|>734<|>789<|>678<|>733<|>2485<|>other
2489<|>http://pandas.pydata.org/<|>Pandas<|>ProgressiVis relies on well known Python libraries, such as numpy http://www.numpy.org/ , scipy http://www.scipy.org/ , Pandas http://pandas.pydata.org/ , and Scikit-Learn http://scikit-learn.org/ .<|>127<|>152<|>120<|>126<|>67<|>software
2496<|>https://x-datainitiative.github.io/tick/auto_examples/index.html<|>https://x-datainitiative.github.io/tick/auto_examples/index.html<|>https://x-datainitiative.github.io/tick/auto_examples/index.html https://x-datainitiative.github.io/tick/auto_examples/index.html<|>65<|>129<|>0<|>64<|>2496<|>other
2496<|>https://x-datainitiative.github.io/tick/<|>https://x-datainitiative.github.io/tick<|>https://x-datainitiative.github.io/tick https://x-datainitiative.github.io/tick/<|>40<|>80<|>0<|>39<|>2496<|>software
2540<|>http://imageclef.org/SIAPRdata<|>imageCLEF<|>Besides, add "mscoco" into the  folder, which can be from mscoco http://mscoco.org/dataset/#overview  COCO's images are used for RefCOCO, RefCOCO+ and refCOCOg. For RefCLEF, please add  into  folder. We extracted the related 19997 images to our cleaned RefCLEF dataset, which is a subset of the original imageCLEF http://imageclef.org/SIAPRdata . Download the subset https://bvisionweb1.cs.unc.edu/licheng/referit/data/images/saiapr_tc-12.zip  and unzip it to .<|>314<|>344<|>304<|>313<|>2540<|>dataset_landing_page
2553<|>http://serre-lab.clps.brown.edu/resource/hmdb-a-large-human-motion-database/<|>HMDB51<|>We experimented on two mainstream action recognition datasets: UCF-101 http://crcv.ucf.edu/data/UCF101.php  and HMDB51 http://serre-lab.clps.brown.edu/resource/hmdb-a-large-human-motion-database/ . Videos can be downloaded directly from their websites. After download, please extract the videos from the  archives.<|>119<|>195<|>112<|>118<|>2024<|>dataset_landing_page
2553<|>http://crcv.ucf.edu/data/UCF101.php<|>UCF-101<|>We experimented on two mainstream action recognition datasets: UCF-101 http://crcv.ucf.edu/data/UCF101.php  and HMDB51 http://serre-lab.clps.brown.edu/resource/hmdb-a-large-human-motion-database/ . Videos can be downloaded directly from their websites. After download, please extract the videos from the  archives.<|>71<|>106<|>63<|>70<|>2024<|>dataset_landing_page
2617<|>https://serv.cusp.nyu.edu/projects/urbansounddataset/index.html<|>UrbanSound8k dataset<|>This repository contains annotations in JAMS github.com/marl/jams/  format [1,2] for the UrbanSound8k dataset https://serv.cusp.nyu.edu/projects/urbansounddataset/index.html  [3]. It also contains the extended JAMS files returned by the MUDA audio data augmentation library https://github.com/bmcfee/muda  [4], which contain the deformation parameters utilized to generate the augmented UrbanSound8K training set used in [5].<|>110<|>173<|>89<|>109<|>2617<|>dataset_landing_page
2678<|>http://dbpedia.org/page/Linked_data<|>subject pages<|>On today's Web, Linked Data is published in different ways, which include data dumps http://downloads.dbpedia.org/3.9/en/ , subject pages http://dbpedia.org/page/Linked_data , and results of SPARQL queries http://dbpedia.org/sparql?default-graph-uri=http%3A%2F%2Fdbpedia.org&query=CONSTRUCT+%7B+%3Fp+a+dbpedia-owl%3AArtist+%7D%0D%0AWHERE+%7B+%3Fp+a+dbpedia-owl%3AArtist+%7D&format=text%2Fturtle . We call each such part a http://linkeddatafragments.org/ .<|>138<|>173<|>124<|>137<|>2678<|>other
2678<|>https://linkeddatafragments.org/<|>Linked Data Fragments (LDF)<|>This repository contains modules for Linked Data Fragments (LDF) https://linkeddatafragments.org/  servers.<|>65<|>97<|>37<|>64<|>2678<|>other
2678<|>http://linkeddatafragments.org/<|><|>On today's Web, Linked Data is published in different ways, which include data dumps http://downloads.dbpedia.org/3.9/en/ , subject pages http://dbpedia.org/page/Linked_data , and results of SPARQL queries http://dbpedia.org/sparql?default-graph-uri=http%3A%2F%2Fdbpedia.org&query=CONSTRUCT+%7B+%3Fp+a+dbpedia-owl%3AArtist+%7D%0D%0AWHERE+%7B+%3Fp+a+dbpedia-owl%3AArtist+%7D&format=text%2Fturtle . We call each such part a http://linkeddatafragments.org/ .<|>422<|>453<|>0<|>0<|>2678<|>other
2678<|>https://linkeddatafragments.org/specification/quad-pattern-fragments/<|>Quad Pattern Fragments<|>Instead, this server offers Quad Pattern Fragments https://linkeddatafragments.org/specification/quad-pattern-fragments/  (a.k.a. ). Each Quad Pattern Fragment offers:<|>51<|>120<|>28<|>50<|>2678<|>other
2678<|>https://linkeddatafragments.org/specification/quad-pattern-fragments/<|>Quad Pattern Fragments<|>https://github.com/LinkedDataFragments/Server.js/tree/master/packages/feature-qpf : Feature that enables Quad Pattern Fragments https://linkeddatafragments.org/specification/quad-pattern-fragments/  (a.k.a. Triple Pattern Fragments https://linkeddatafragments.org/specification/triple-pattern-fragments/ ).<|>128<|>197<|>105<|>127<|>2678<|>other
2678<|>http://data.linkeddatafragments.org/<|>data.linkeddatafragments.org<|>An example server is available at data.linkeddatafragments.org http://data.linkeddatafragments.org/ .<|>63<|>99<|>34<|>62<|>2678<|>other
2678<|>https://linkeddatafragments.org/specification/triple-pattern-fragments/<|>Triple Pattern Fragments<|>https://github.com/LinkedDataFragments/Server.js/tree/master/packages/feature-qpf : Feature that enables Quad Pattern Fragments https://linkeddatafragments.org/specification/quad-pattern-fragments/  (a.k.a. Triple Pattern Fragments https://linkeddatafragments.org/specification/triple-pattern-fragments/ ).<|>232<|>303<|>207<|>231<|>2678<|>other
2683<|>https://codecov.io/gh/datactive/bigbang<|><|> http://conference.scipy.org/proceedings/scipy2015/sebastian_benthall.html https://codecov.io/gh/datactive/bigbang https://gitter.im/datactive/bigbang?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge<|>75<|>114<|>0<|>0<|>2683<|>other
2683<|>https://github.com/datactive/bigbang/issues/412<|>#412<|>Docstrings are preferred, so that auto-generated web-based documentation will be possible ( #412 https://github.com/datactive/bigbang/issues/412 ). You can follow the Google style guide for docstrings https://github.com/google/styleguide/blob/gh-pages/pyguide.md#38-comments-and-docstrings .<|>97<|>144<|>92<|>96<|>2683<|>software
2683<|>https://gitter.im/datactive/bigbang<|>development chatroom<|>If you are interested in participating in BigBang development or would like support from the core development team, please subscribe to the bigbang-dev mailing list https://lists.ghserv.net/mailman/listinfo/bigbang-dev  and let us know your suggestions, questions, requests and comments. A development chatroom https://gitter.im/datactive/bigbang  is also available.<|>311<|>346<|>290<|>310<|>2683<|>other
2683<|>https://github.com/datactive/bigbang/wiki/Governance<|>Governance<|>MIT, see LICENSE LICENSE  for its text. This license may be changed at any time according to the principles of the project Governance https://github.com/datactive/bigbang/wiki/Governance .<|>134<|>186<|>123<|>133<|>2683<|>other
2689<|>https://en.wikipedia.org/wiki/Iris_flower_data_set<|><|>These examples are using the https://en.wikipedia.org/wiki/Iris_flower_data_set . More examples can be found in the Data Retriever documentation.<|>29<|>79<|>0<|>0<|>2689<|>dataset_landing_page
